artists_id,danceability
[856451],-182559.99979094916
[355208],-192706.99991382138
[355208],-205266.9995999063
[355208],-193439.9997729163
[355208],-254959.99991030386
[355208],-250292.99973648484
[355208],-187159.99970661654
[355208],-216732.99987511252
[355208],-227159.99967770997
[501692],-162186.99953331507
[501692],-134759.9993069958
[501692],-127119.99963657666
[501692],-138932.9995621953
[3329291],-260866.9996467335
[253397],-186972.99961526075
[253397],-282159.9994963473
[253397],-171892.99974026266
[194578],-150159.9997508765
[194578],-132426.99974962996
[194578],-113932.9996572234
[211197],-217172.99946607027
[211197],-344119.9995905568
[211197],-278546.9995728068
[211197],-200319.99938965723
[211197],-138239.9991825489
[577531],-134732.99951732767
[577531],-150012.9995948493
[577531],-158559.99928951307
[577531],-181172.99946112966
[577531],-170372.9991287595
[577531],-141506.9996473853
[577531],-129986.99962756524
[577531],-175932.99944195073
[577531],-148826.9994519785
[577531],-159106.99947827493
[577531],-166026.9992643368
[577531],-181199.99909819878
[577531],-190799.99958100656
[577531],-237466.9996461678
[577531],-118292.99949335653
[577531],-105666.99975160437
[577531],-211932.9996214206
[577531],-137332.99904695275
[577531],-228106.99966507638
[577531],-149399.99945013144
[577531],-158999.99942287442
[577531],-109199.99949162474
[577531],-178372.99945170808
[577531],-118066.9994073592
[577531],-254132.9994345603
[577531],-470199.9992694779
[577531],-219626.99964275147
[577531],-194399.99937574292
[577531],-155852.99951472762
[577531],-112532.99942755164
[577531],-227559.9993850994
[577531],-164572.99951775314
[577531],-178639.99969119113
[577531],-147759.99920407898
[577531],-135866.9991395927
[577531],-218639.99941523676
[577531],-182439.9996773383
[577531],-158692.99950556824
[577531],-168026.9994669798
[577531],-150172.99962003177
[577531],-139692.99982793958
[577531],-139692.9992935888
[577531],-190226.99966010818
[577531],-196559.99971745486
"[253457, 950571]",-160572.9994965883
"[253457, 950571]",-160679.99935058592
[253457],-171852.99908882848
[253457],-215626.99931610984
[253457],-208679.99945677177
[253457],-205026.99925617222
[253457],-152999.99934416055
[253457],-165252.99960895895
[253457],-172932.99967465102
[253457],-178652.9994778924
[253457],-183386.99962900815
[253457],-171079.99956988604
[253457],-182919.99955575136
[253457],-202946.99980797133
[253457],-187879.99958267572
[253457],-195359.99936424222
[253457],-205666.9997583262
[253457],-195346.99959874348
[253457],-186146.99960725207
[253457],-145479.99966001214
[253457],-148439.99958250555
[253457],-180586.99954177093
[253457],-135532.99951490792
[253457],-165132.9995080509
[253457],-319906.9992631192
[253457],-175042.99934820444
[253457],-200479.99911672345
[253457],-156879.99960152534
[253457],-167226.99960799495
[253457],-181906.99952337478
[253457],-178466.99951712057
[253457],-178306.99958582496
[253457],-180399.9995159561
[253457],-170786.9995714614
[253457],-187652.99926141909
[253457],-183759.99959337775
[253457],-157946.99956372438
[253457],-180186.99954152814
[253457],-182466.99960019471
[253457],-177306.99944222122
[253457],-156412.99956802843
[253457],-179799.9996357002
[253457],-190479.99968182505
[958076],-170199.99948649143
[958076],-195559.99930756897
[958076],-187066.99948823598
[958076],-205426.99957884906
[958076],-180826.99927069576
[958076],-258466.9994846316
[958076],-179959.99960413
[958076],-179266.9992494616
[958076],-188492.99896980257
[958076],-338492.99936580996
[958076],-205599.99962331005
[958076],-206439.99928144514
[958076],-189799.99931035517
[958076],-196626.99955923422
[958076],-310639.99909942807
[958076],-186599.99925444848
[958076],-191839.99938766428
[958076],-188692.99900033517
[958076],-202332.99949009536
[958076],-179159.9996102219
[211424],-172506.99975435785
[211424],-139003.9993597138
[211424],-267639.999934449
[98688],-210492.99970372423
[102750],-223630.9994618484
"[1416172, 130689]",-236999.99963038048
"[1416172, 792733]",-178372.99963741202
"[1416172, 687561]",-232066.99936381206
"[1416172, 428329]",-167252.99937901128
[1416172],-174839.99989746965
[1416172],-137546.99981706936
[1416172],-253932.9996537478
[1416172],-225546.99994762708
[1416172],-190426.99972654923
[1416172],-267359.9994445745
[1416172],-153626.99947717797
[1416172],-194492.99970821396
[1416172],-239840.0000372891
[1416172],-132946.9997947166
[1416172],-170732.9996242851
[1416172],-176772.99956997868
[1416172],-65746.99971070467
[1416172],-234746.99981692655
[1416172],-194052.99992249437
[1416172],-200390.99996364885
[1416172],-208266.99939064216
[1416172],-208266.99939064216
[1416172],-191839.99936892436
[1416172],-208266.99938157643
[1416172],-250879.99997780635
[1416172],-198212.99969921276
[1416172],-95879.99956644655
[1416172],-179919.9996598589
[1416172],-170292.99989526204
[1416172],-200359.99986617352
[1416172],-221307.00005684636
[1416172],-247292.99991479362
[1416172],-203946.99985764484
[1416172],-256812.99960447475
[1416172],-130612.99972231098
[1416172],-173372.9996359386
[1416172],-268292.9999872228
[1416172],-207680.00003694455
[1416172],-191906.99999407007
[1416172],-183720.00000119925
[1416172],-144013.00004366366
[1416172],-208653.00005080833
[1416172],-208506.999537128
[1416172],-212707.00009646642
[1416172],-212812.9999531232
[1416172],-201652.99983865823
[1416172],-281749.00000345346
[1416172],-239279.99957735327
[1416172],-141932.99974615462
[1416172],-170946.99980882852
[1416172],-130012.99998907062
[1416172],-189586.99986253586
[1416172],-196146.999968656
[1416172],-186039.9994842041
[1416172],-102946.99979629861
[1416172],-144986.99985918912
[1416172],-219079.9997957217
[1416172],-122706.9995849045
[1416172],-238813.00002958826
[1416172],-238603.00000021685
[1416172],-230466.99970631645
[1416172],-158412.9999978189
[1416172],-77212.9999689718
[1416172],-218973.00002369634
[1416172],-223400.000143558
[1416172],-274812.9999085897
[1416172],-222239.99954638936
[1416172],-217719.99990074435
[1416172],-327266.9999777202
[1416172],-192852.9999420878
[1416172],-140987.00000243037
[1416172],-179347.0000376479
[1416172],-202359.9997285009
[1416172],-209547.00005976047
[1416172],-203946.99982140964
[1416172],-210186.99960917776
[1416172],-217907.99966792867
[1416172],-229506.99973952622
[1416172],-242079.9997743359
[1416172],-178359.99977615563
[1416172],-219920.00005935592
[1416172],-185532.99984796843
[1416172],-195141.99974168936
[1416172],-197765.99953501322
[1416172],-205443.99990496074
[1416172],-242747.00006150658
[1416172],-179346.9999197945
[1416172],-211306.99991724512
[1416172],-173772.9997922117
[1416172],-144439.9998146055
[1416172],-201226.99964332007
[1416172],-181999.99968861273
[1416172],-210466.9999713254
[1416172],-227612.99993872555
[1416172],-237839.99984982947
[1416172],-243267.00003180603
[1416172],-255732.99945228983
[778363],-177506.9992147458
[778363],-156479.9996729795
[778363],-244026.99920446586
[778363],-151479.99958368417
[778363],-194066.9995377493
[778363],-172359.99970913152
[778363],-162546.9996554783
[778363],-106626.99913794576
[778363],-155839.99971410906
[778363],-149039.99992358495
[778363],-139026.99985401393
[778363],-132359.99976436974
[120487],-96372.99935377056
[120487],-370706.99952714745
[120487],-47399.99969185972
[120487],-112732.99965197027
[120487],-37239.99936204034
[120487],-203439.9994907089
[120487],-75666.99979795766
[120487],-30039.999473256208
[120487],-133959.99948682808
[120487],-229226.99957668813
[120487],-848999.9993473425
[120487],-605039.9994508852
[120487],-399106.9996331686
[120487],-427799.9998907975
[120487],-223266.999500009
[120487],-197439.9998163413
[120487],-64372.99945493716
[120487],-103106.99971753491
[120487],-599706.9993759459
[120487],-232772.99967658555
[174007],-285399.9995896491
[174007],-241893.0001357584
[174007],-260199.9998271379
[174007],-255159.999774314
[53428],-353466.9995103718
[53428],-259159.9996488023
[53428],-198972.99960521457
[53428],-311386.9995120097
[53428],-281275.99958249804
[53428],-347032.999557386
[53428],-202679.9994974862
[53428],-251519.99970967195
[53428],-432586.9995637318
[53428],-202732.999960069
[53428],-330906.9994824062
[53428],-252026.9996112778
[53428],-254132.9995496453
[53428],-260812.99949844615
[162943],-257453.0000162447
[162943],-236959.99991957238
[162943],-299671.0000925997
[162943],-255092.9997770257
[761109],-279932.9995977446
"[792175, 337015]",-450095.9992079165
"[792175, 337015]",-485110.9994765504
[792175],-165417.9996250237
[792175],-171918.9993604701
[792175],-171122.99926095843
[792175],-171464.99962066213
[507558],-204306.99987737424
[507558],-274652.9999761691
[507558],-250599.9993714315
[507558],-268586.99979902635
[507558],-302572.9992238864
[507558],-239999.9997051578
[507558],-311999.99996786343
[507558],-274372.9994517991
[507558],-272267.0000425526
[507558],-309999.9998703049
[507558],-309839.99989783124
[101776],-155599.99969189672
[101776],-169439.99937130403
[101776],-176159.99977586154
[152228],-294946.99937445554
[152228],-311799.9996788602
[152228],-283866.99963197176
[152228],-286866.9995895811
[152228],-348572.99941891234
[152228],-296532.999811433
[152228],-327639.9998309375
"[762097, 94792]",-241786.9997472005
[762097],-272026.999850743
[762097],-248972.9998222826
[762097],-369999.99939985416
[762097],-232692.99921272148
[762097],-268732.99984587514
[762097],-229972.99974190796
[762097],-348892.9997372798
[762097],-261781.99984236885
[762097],-204359.99957758543
[762097],-218599.99974302808
[762097],-234666.9997109524
[762097],-281266.9994447893
[762097],-239946.9999173771
[762097],-380199.9999900062
[762097],-239506.99984796293
[193231],-186706.9994323051
[193231],-269026.9994118151
[193231],-225892.99950603914
[193231],-202732.99950709825
[193231],-223039.99943176634
[193231],-160732.99920570088
[193231],-149359.99935406857
[193231],-245239.99938908816
[193231],-206786.9995795346
[193231],-186492.99947574065
[193231],-299599.9995552996
[193231],-231092.99937362826
[193231],-194346.99939669506
[193231],-247359.99968372163
[193231],-210359.9995087865
[193231],-299639.99963275105
[193231],-186559.99955753857
[418740],-191759.99950719206
[418740],-172919.99938347927
[418740],-194226.99943795137
[418740],-249412.99952589025
[418740],-188332.99949481254
[418740],-199052.9994539621
[418740],-211972.99974210392
[418740],-200079.9996294768
[418740],-198159.99959084907
[418740],-202799.99955840793
[418740],-182999.99947834978
[418740],-171172.99941576447
[418740],-252679.99962292993
[418740],-251359.9994389424
[418740],-161532.99946453163
[418740],-193652.99947306784
[418740],-122706.9994866673
[418740],-186892.99950803746
[418740],-219879.99954923545
"[866417, 156938]",-240892.99959248168
"[866417, 767139]",-217439.999370288
[866417],-224199.99978558547
[866417],-330079.9998712794
[866417],-214644.99979597732
[866417],-276892.9998322746
[866417],-325799.99993358203
[866417],-215666.99942264816
[377035],-378239.999611055
[377035],-781946.9995191168
"[607283, 186312]",-358692.99961788475
"[607283, 186312]",-164986.99965686782
"[607283, 172612]",-510399.99985903775
"[607283, 172612]",-497079.9996932516
"[607283, 172612]",-319999.99967868987
"[607283, 686577]",-181068.99967799193
[607283],-243092.99953984458
[607283],-179381.9993465625
[607283],-179598.99922781912
[607283],-258466.99959186383
[607283],-237386.99958256108
[607283],-155692.99964172574
[607283],-173756.9993749637
[607283],-190733.9994541696
[607283],-153821.99959832148
[607283],-266532.99973331194
[607283],-170273.99939334823
[607283],-155133.99946740345
[607283],-153130.9994598299
[607283],-446039.99977989256
[607283],-187085.99943515955
[607283],-163371.9992856347
[607283],-159347.9995154831
[607283],-150093.99957137223
[607283],-189433.99941777988
[607283],-224725.99958419977
[607283],-165826.99953467556
[607283],-202273.99953199725
[607283],-190231.99927878438
[607283],-134563.99958446357
[607283],-144713.99962145017
[607283],-230652.99946721524
[607283],-280132.9995402788
[607283],-138553.9993706327
[607283],-154772.99952793555
[607283],-150202.99916535185
[607283],-156922.99944681954
[607283],-173675.99942058063
[607283],-185447.99942438657
[607283],-176775.99941401172
[607283],-188721.99937826625
[607283],-163922.99964789656
[607283],-143697.99952928143
[607283],-156771.99947559286
[607283],-274018.99983809696
[607283],-190416.99982517044
[607283],-190231.99980237224
[607283],-193057.99957884612
[607283],-357686.99943696155
[607283],-274750.99961363524
[607283],-277650.99935284397
[607283],-181092.99968884364
[607283],-138589.9995947059
[607283],-156965.99957782062
[192382],-305759.9994239046
[192382],-256092.9997513933
[192382],-263519.9996870858
[192382],-235959.99961380882
[192382],-207466.99961152227
[192382],-334239.9997499663
[192382],-453959.99932621163
[192382],-477959.99956916476
[192382],-201332.9991833014
[192382],-240026.99961060245
[192382],-278399.99940706615
[192382],-361399.99981421046
[192382],-210106.99975027738
[192382],-369559.9994020141
[192382],-219892.9996550645
[192382],-439372.9994031767
